ObjectID,Pair,i,j,Distance_Meters_dij,dij,popi,popj,pij20,pij60,pij140,Mij_10%_20mi,Mij_10%_60mi,Mij_10%_140mi,Mij_30%_20mi,Mij_30%_60mi,Mij_30%_140mi,Mij_50%_20mi,Mij_50%_60mi,Mij_50%_140mi,Real_mij,Mij_R
20210,120 - 89,120,89,92630.35,57.56,1055,6358,0,0.001828065,0.001480976,0,0,0,0,1,0,0,1,1,0,0
20211,120 - 149,120,149,94990.64,59.02,1055,28699,0,0.008046564,0.006518786,0,1,1,0,3,2,0,4,3,1,1
20212,120 - 19,120,19,94997.26,59.03,1055,51967,0,0.01456938,0.011803135,0,2,1,0,5,4,0,8,6,0,0
20213,120 - 69,120,69,95542.71,59.37,1055,14655,0,0.004085195,0.003309551,0,0,0,0,1,1,0,2,2,0,0
20214,120 - 55,120,55,95808.99,59.53,1055,3231,0,0.000898163,0.000727632,0,0,0,0,0,0,0,0,0,0,0
20215,120 - 23,120,23,96035.17,59.67,1055,18397,0,0.005102009,0.004133306,0,1,0,0,2,1,0,3,2,0,0
20216,120 - 2,120,2,96328.86,59.86,1055,144900,0,0.040062355,0.032455834,0,4,3,0,13,10,0,21,17,0,0
20217,120 - 58,120,58,96873.37,60.19,1055,12414,0,0,0.002764955,0,0,0,0,0,1,0,0,1,0,0
20218,120 - 21,120,21,96911.60,60.22,1055,10247,0,0,0.002281402,0,0,0,0,0,1,0,0,1,0,0
20219,120 - 108,120,108,97006.21,60.28,1055,12854,0,0,0.002859035,0,0,0,0,0,1,0,0,2,0,0
20220,120 - 60,120,60,97325.63,60.48,1055,9482,0,0,0.002102101,0,0,0,0,0,1,0,0,1,0,0
20221,120 - 7,120,7,98692.95,61.32,1055,61952,0,0,0.013544094,0,0,1,0,0,4,0,0,7,0,0
20222,120 - 110,120,110,99294.34,61.70,1055,8222,0,0,0.001786626,0,0,0,0,0,1,0,0,1,0,0
20223,120 - 68,120,68,99394.44,61.76,1055,11884,0,0,0.002579772,0,0,0,0,0,1,0,0,1,0,0
20224,120 - 146,120,146,100050.30,62.17,1055,28005,0,0,0.006039458,0,0,1,0,0,2,0,0,3,0,0
20225,120 - 150,120,150,102148.75,63.47,1055,22216,0,0,0.004692601,0,0,0,0,0,1,0,0,2,0,0
20226,120 - 111,120,111,103899.83,64.56,1055,6370,0,0,0.001322834,0,0,0,0,0,0,0,0,1,0,0
20227,120 - 57,120,57,105076.90,65.29,1055,5385,0,0,0.001105756,0,0,0,0,0,0,0,0,1,0,0
20228,120 - 152,120,152,105447.57,65.52,1055,18106,0,0,0.003704817,0,0,0,0,0,1,0,0,2,0,0
20229,120 - 22,120,22,105642.11,65.64,1055,28115,0,0,0.005742246,0,0,1,0,0,2,0,0,3,0,0
20230,120 - 10,120,10,106236.81,66.01,1055,20213,0,0,0.004105221,0,0,0,0,0,1,0,0,2,0,0
20231,120 - 25,120,25,107014.41,66.50,1055,15936,0,0,0.003213053,0,0,0,0,0,1,0,0,2,1,1
20232,120 - 72,120,72,107080.02,66.54,1055,5887,0,0,0.001186223,0,0,0,0,0,0,0,0,1,0,0
20233,120 - 61,120,61,107201.93,66.61,1055,25817,0,0,0.005196177,0,0,1,0,0,2,0,0,3,0,0
20234,120 - 102,120,102,107443.14,66.76,1055,4229,0,0,0.000849258,0,0,0,0,0,0,0,0,0,0,0
20235,120 - 13,120,13,109511.88,68.05,1055,89047,0,0,0.017544414,0,0,2,0,0,6,0,0,9,0,0
20236,120 - 30,120,30,111559.01,69.32,1055,7207,0,0,0.001393897,0,0,0,0,0,0,0,0,1,0,0
20237,120 - 107,120,107,112346.79,69.81,1055,8988,0,0,0.001726168,0,0,0,0,0,1,0,0,1,0,0
20238,120 - 105,120,105,113297.32,70.40,1055,4463,0,0,0.00084994,0,0,0,0,0,0,0,0,0,0,0
20239,120 - 70,120,70,114010.62,70.84,1055,840,0,0,0.00015897,0,0,0,0,0,0,0,0,0,0,0
20240,120 - 65,120,65,114310.51,71.03,1055,24706,0,0,0.00466334,0,0,0,0,0,1,0,0,2,0,0
20241,120 - 45,120,45,115111.36,71.53,1055,4261,0,0,0.000798682,0,0,0,0,0,0,0,0,0,0,0
20242,120 - 109,120,109,115703.14,71.89,1055,6674,0,0,0.001244577,0,0,0,0,0,0,0,0,1,0,0
20243,120 - 5,120,5,116612.11,72.46,1055,21753,0,0,0.004024911,0,0,0,0,0,1,0,0,2,0,0
20244,120 - 103,120,103,116642.93,72.48,1055,12950,0,0,0.002395478,0,0,0,0,0,1,0,0,1,0,0
20245,120 - 40,120,40,117146.75,72.79,1055,4123,0,0,0.000759388,0,0,0,0,0,0,0,0,0,0,0
20246,120 - 48,120,48,117213.83,72.83,1055,2256,0,0,0.00041528,0,0,0,0,0,0,0,0,0,0,0
20247,120 - 18,120,18,117588.85,73.07,1055,129775,0,0,0.023812539,0,0,3,0,0,8,0,0,13,0,0
20248,120 - 33,120,33,120443.67,74.84,1055,2338,0,0,0.000418833,0,0,0,0,0,0,0,0,0,0,0
20249,120 - 62,120,62,120919.35,75.14,1055,1685,0,0,0.000300666,0,0,0,0,0,0,0,0,0,0,0
20250,120 - 49,120,49,120955.33,75.16,1055,1790,0,0,0.000319307,0,0,0,0,0,0,0,0,0,0,0
20251,120 - 24,120,24,121124.42,75.26,1055,2537,0,0,0.000451928,0,0,0,0,0,0,0,0,0,0,0
20252,120 - 27,120,27,122054.52,75.84,1055,1933,0,0,0.000341711,0,0,0,0,0,0,0,0,0,0,0
20253,120 - 116,120,116,122439.19,76.08,1055,6914,0,0,0.0012184,0,0,0,0,0,0,0,0,1,0,0
20254,120 - 114,120,114,123833.85,76.95,1055,10087,0,0,0.001757533,0,0,0,0,0,1,0,0,1,0,0
20255,120 - 50,120,50,124521.68,77.37,1055,1853,0,0,0.000321079,0,0,0,0,0,0,0,0,0,0,0
20256,120 - 8,120,8,126025.63,78.31,1055,62727,0,0,0.010739312,0,0,1,0,0,3,0,0,6,0,0
20257,120 - 34,120,34,126516.24,78.61,1055,18716,0,0,0.003191887,0,0,0,0,0,1,0,0,2,0,0
20258,120 - 66,120,66,126695.53,78.72,1055,7862,0,0,0.001338914,0,0,0,0,0,0,0,0,1,1,1
20259,120 - 38,120,38,127522.77,79.24,1055,7366,0,0,0.001246306,0,0,0,0,0,0,0,0,1,0,0
20260,120 - 37,120,37,127560.70,79.26,1055,39136,0,0,0.006619731,0,0,1,0,0,2,0,0,3,0,0
20261,120 - 41,120,41,128823.57,80.05,1055,2889,0,0,0.000483875,0,0,0,0,0,0,0,0,0,0,0
20262,120 - 47,120,47,129101.33,80.22,1055,5100,0,0,0.000852354,0,0,0,0,0,0,0,0,0,0,0
20263,120 - 53,120,53,130000.89,80.78,1055,4204,0,0,0.000697746,0,0,0,0,0,0,0,0,0,0,0
20264,120 - 46,120,46,133566.97,82.99,1055,8280,0,0,0.001337556,0,0,0,0,0,0,0,0,1,0,0
20265,120 - 32,120,32,134288.83,83.44,1055,4248,0,0,0.000682536,0,0,0,0,0,0,0,0,0,0,0
20266,120 - 26,120,26,134429.11,83.53,1055,18645,0,0,0.002992608,0,0,0,0,0,1,0,0,2,0,0
20267,120 - 44,120,44,136892.42,85.06,1055,18887,0,0,0.002976901,0,0,0,0,0,1,0,0,2,0,0
20268,120 - 39,120,39,137279.17,85.30,1055,4638,0,0,0.000728965,0,0,0,0,0,0,0,0,0,0,0
20269,120 - 52,120,52,138356.32,85.97,1055,15173,0,0,0.00236621,0,0,0,0,0,1,0,0,1,0,0
20270,120 - 35,120,35,140150.77,87.09,1055,26939,0,0,0.004147313,0,0,0,0,0,1,0,0,2,0,0
20271,120 - 31,120,31,141370.68,87.84,1055,14736,0,0,0.00224906,0,0,0,0,0,1,0,0,1,0,0
20272,120 - 51,120,51,141645.14,88.01,1055,17287,0,0,0.00263329,0,0,0,0,0,1,0,0,1,1,1
20273,120 - 54,120,54,142276.77,88.41,1055,9395,0,0,0.001424766,0,0,0,0,0,0,0,0,1,0,0
20274,120 - 28,120,28,142821.24,88.74,1055,11591,0,0,0.001751092,0,0,0,0,0,1,0,0,1,0,0
20275,120 - 64,120,64,143115.57,88.93,1055,9395,0,0,0.001416416,0,0,0,0,0,0,0,0,1,0,0
20276,120 - 29,120,29,144309.53,89.67,1055,38692,0,0,0.005785048,0,0,1,0,0,2,0,0,3,0,0
20277,120 - 63,120,63,147197.94,91.46,1055,3780,0,0,0.000554078,0,0,0,0,0,0,0,0,0,0,0
20278,120 - 43,120,43,150790.12,93.70,1055,2535,0,0,0.000362732,0,0,0,0,0,0,0,0,0,0,0
20279,120 - 36,120,36,152677.71,94.87,1055,5243,0,0,0.000740943,0,0,0,0,0,0,0,0,0,0,0
20280,120 - 42,120,42,155815.20,96.82,1055,18449,0,0,0.002554723,0,0,0,0,0,1,0,0,1,0,0
20281,121 - 121,121,121,0.00,0.00,1405,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20282,121 - 141,121,141,12694.51,7.89,1405,10655,0.202590326,0.019615104,0.016180296,28,3,2,85,8,7,142,14,11,1,2
20283,121 - 130,121,130,13202.88,8.20,1405,1640,0.029981716,0.002902875,0.002394552,4,0,0,13,1,1,21,2,2,0,0
20284,121 - 117,121,117,14508.02,9.01,1405,3624,0.060292218,0.005837584,0.004815363,8,1,1,25,2,2,42,4,3,1,2
20285,121 - 131,121,131,21441.43,13.32,1405,3254,0.036630681,0.003546638,0.002925585,5,0,0,15,1,1,26,2,2,0,0
20286,121 - 128,121,128,22172.46,13.78,1405,6685,0.072772723,0.007045966,0.005812144,10,1,1,31,3,2,51,5,4,0,0
20287,121 - 120,121,120,23624.60,14.68,1405,1055,0.010778768,0.001043617,0.000860869,2,0,0,5,0,0,8,1,1,0,0
20288,121 - 87,121,87,24920.29,15.48,1405,2120,0.020533549,0.001988089,0.001639954,3,0,0,9,1,1,14,1,1,0,0
20289,121 - 137,121,137,25699.34,15.97,1405,34228,0.321470182,0.031125232,0.025674882,45,4,4,135,13,11,226,22,18,1,2
20290,121 - 78,121,78,26575.40,16.51,1405,10270,0.093276402,0.009031163,0.007449713,13,1,1,39,4,3,66,6,5,0,0
20291,121 - 123,121,123,30800.09,19.14,1405,2879,0.022561647,0.002184453,0.001801933,3,0,0,10,1,1,16,2,1,0,0
20292,121 - 85,121,85,31376.35,19.50,1405,11375,0.08750446,0.008472315,0.006988725,12,1,1,37,4,3,61,6,5,1,2
20293,121 - 124,121,124,31500.04,19.57,1405,5430,0.041607329,0.004028485,0.003323056,6,1,0,18,2,1,29,3,2,0,0
20294,121 - 122,121,122,32790.35,20.37,1405,1368,0,0.000974974,0.000804246,0,0,0,0,0,0,0,1,1,0,0
20295,121 - 94,121,94,32857.24,20.42,1405,24979,0,0.017766303,0.014655239,0,2,2,0,7,6,0,12,10,0,0
20296,121 - 77,121,77,33608.10,20.88,1405,9665,0,0.006720646,0.005543791,0,1,1,0,3,2,0,5,4,0,0
20297,121 - 134,121,134,34469.73,21.42,1405,3598,0,0.002439362,0.002012205,0,0,0,0,1,1,0,2,1,0,0
20298,121 - 73,121,73,35241.24,21.90,1405,18302,0,0.012136694,0.010011434,0,2,1,0,5,4,0,9,7,0,0
20299,121 - 126,121,126,35595.29,22.12,1405,8127,0,0.005335692,0.004401357,0,1,1,0,2,2,0,4,3,0,0
20300,121 - 79,121,79,39096.91,24.29,1405,5147,0,0.003076556,0.002537819,0,0,0,0,1,1,0,2,2,0,0
20301,121 - 135,121,135,41484.10,25.78,1405,2703,0,0.001522711,0.001256069,0,0,0,0,1,1,0,1,1,0,0
20302,121 - 136,121,136,41985.81,26.09,1405,7560,0,0.004207967,0.003471108,0,1,0,0,2,1,0,3,2,0,0
20303,121 - 83,121,83,42423.18,26.36,1405,25506,0,0.014050512,0.011590122,0,2,2,0,6,5,0,10,8,0,0
20304,121 - 127,121,127,42690.78,26.53,1405,2262,0,0.001238259,0.001021427,0,0,0,0,1,0,0,1,1,0,0
20305,121 - 132,121,132,42993.45,26.71,1405,11645,0,0.006329804,0.00522139,0,1,1,0,3,2,0,4,4,0,0
20306,121 - 75,121,75,43097.43,26.78,1405,21301,0,0.011550524,0.009527908,0,2,1,0,5,4,0,8,7,0,0
20307,121 - 76,121,76,43280.37,26.89,1405,60032,0,0.032414917,0.026738729,0,5,4,0,14,11,0,23,19,0,0
20308,121 - 98,121,98,44334.45,27.55,1405,62939,0,0.03317658,0.027367018,0,5,4,0,14,12,0,23,19,0,0
20309,121 - 92,121,92,46418.01,28.84,1405,17623,0,0.008872508,0.00731884,0,1,1,0,4,3,0,6,5,0,0
20310,121 - 138,121,138,46741.93,29.04,1405,1399,0,0.000699462,0.000576979,0,0,0,0,0,0,0,0,0,0,0
20311,121 - 97,121,97,47071.25,29.25,1405,15743,0,0.007816005,0.006447342,0,1,1,0,3,3,0,5,5,0,0
20312,121 - 101,121,101,47285.54,29.38,1405,12876,0,0.00636364,0.005249301,0,1,1,0,3,2,0,4,4,0,0
20313,121 - 100,121,100,47409.67,29.46,1405,28760,0,0.014176696,0.01169421,0,2,2,0,6,5,0,10,8,0,0
20314,121 - 118,121,118,47908.94,29.77,1405,3422,0,0.001669231,0.001376932,0,0,0,0,1,1,0,1,1,0,0
20315,121 - 86,121,86,49021.32,30.46,1405,122587,0,0.058440302,0.0482068,0,8,7,0,25,20,0,41,34,0,0
20316,121 - 90,121,90,49483.34,30.75,1405,72453,0,0.034217668,0.0282258,0,5,4,0,14,12,0,24,20,0,0
20317,121 - 140,121,140,49654.77,30.85,1405,21641,0,0.010185196,0.008401663,0,1,1,0,4,4,0,7,6,0,0
20318,121 - 125,121,125,51784.28,32.18,1405,2785,0,0.001256841,0.001036755,0,0,0,0,1,0,0,1,1,0,0
20319,121 - 168,121,168,51827.88,32.20,1405,16649,0,0.007507196,0.006192608,0,1,1,0,3,3,0,5,4,1,2
20320,121 - 95,121,95,52940.35,32.90,1405,43807,0,0.019337919,0.01595165,0,3,2,0,8,7,0,14,11,0,0
20321,121 - 139,121,139,53652.01,33.34,1405,3434,0,0.001495779,0.001233852,0,0,0,0,1,1,0,1,1,0,0
20322,121 - 91,121,91,53702.15,33.37,1405,30112,0,0.013103912,0.010809281,0,2,2,0,6,5,0,9,8,0,0
20323,121 - 80,121,80,54573.21,33.91,1405,49998,0,0.021410468,0.017661274,0,3,2,0,9,7,0,15,12,0,0
20324,121 - 166,121,166,55651.53,34.58,1405,108093,0,0.045391392,0.03744289,0,6,5,0,19,16,0,32,26,0,0
20325,121 - 81,121,81,56862.84,35.33,1405,11375,0,0.004674939,0.003856308,0,1,1,0,2,2,0,3,3,0,0
20326,121 - 99,121,99,56872.46,35.34,1405,26082,0,0.010717462,0.008840723,0,2,1,0,5,4,0,8,6,0,0
20327,121 - 74,121,74,58015.80,36.05,1405,20432,0,0.008230338,0.00678912,0,1,1,0,3,3,0,6,5,0,0
20328,121 - 82,121,82,58819.81,36.55,1405,44466,0,0.017666785,0.014573148,0,2,2,0,7,6,0,12,10,0,0
20329,121 - 96,121,96,59098.85,36.72,1405,26054,0,0.010302639,0.00849854,0,1,1,0,4,4,0,7,6,0,0
20330,121 - 142,121,142,59100.65,36.72,1405,9537,0,0.00377114,0.003110774,0,1,0,0,2,1,0,3,2,0,0
20331,121 - 154,121,154,60396.67,37.53,1405,7731,0,0.002991409,0.002467582,0,0,0,0,1,1,0,2,2,0,0
20332,121 - 93,121,93,62097.49,38.59,1405,20145,0,0.007581346,0.006253774,0,1,1,0,3,3,0,5,4,0,0
20333,121 - 88,121,88,62488.47,38.83,1405,57699,0,0.02157851,0.01779989,0,3,3,0,9,8,0,15,13,0,0
20334,121 - 133,121,133,63114.43,39.22,1405,2160,0,0.000799794,0.000659742,0,0,0,0,0,0,0,1,0,0,0
20335,121 - 156,121,156,63185.56,39.26,1405,31288,0,0.011572122,0.009545724,0,2,1,0,5,4,0,8,7,0,0
20336,121 - 129,121,129,63343.35,39.36,1405,26974,0,0.009951703,0.008209057,0,1,1,0,4,3,0,7,6,0,0
20337,121 - 147,121,147,63892.65,39.70,1405,29179,0,0.010672657,0.008803765,0,1,1,0,4,4,0,7,6,0,0
20338,121 - 84,121,84,64316.93,39.96,1405,34491,0,0.012532381,0.010337831,0,2,1,0,5,4,0,9,7,0,0
20339,121 - 162,121,162,64336.48,39.98,1405,9790,0,0.003556137,0.002933421,0,0,0,0,1,1,0,2,2,0,0
20340,121 - 104,121,104,64559.78,40.12,1405,13905,0,0.005033406,0.004152005,0,1,1,0,2,2,0,4,3,0,0
20341,121 - 153,121,153,64749.19,40.23,1405,59540,0,0.02148956,0.017726516,0,3,2,0,9,7,0,15,12,0,0
20342,121 - 67,121,67,67391.91,41.88,1405,10834,0,0.003756939,0.00309906,0,1,0,0,2,1,0,3,2,0,0
20343,121 - 164,121,164,67832.62,42.15,1405,19656,0,0.006771886,0.005586059,0,1,1,0,3,2,0,5,4,0,0
20344,121 - 59,121,59,67914.21,42.20,1405,16299,0,0.005608586,0.004626465,0,1,1,0,2,2,0,4,3,0,0
20345,121 - 71,121,71,68563.83,42.60,1405,29303,0,0.009987805,0.008238837,0,1,1,0,4,3,0,7,6,0,0
20346,121 - 119,121,119,69207.12,43.00,1405,1641,0,0.000554129,0.000457095,0,0,0,0,0,0,0,0,0,0,0
20347,121 - 144,121,144,69818.48,43.38,1405,6182,0,0.002069244,0.001706898,0,0,0,0,1,1,0,1,1,0,0
20348,121 - 113,121,113,70007.56,43.50,1405,46146,0,0.015404307,0.012706854,0,2,2,0,6,5,0,11,9,0,0
20349,121 - 17,121,17,70523.17,43.82,1405,3614,0,0.001197593,0.000987882,0,0,0,0,1,0,0,1,1,0,0
20350,121 - 112,121,112,70604.07,43.87,1405,4380,0,0.001449764,0.001195896,0,0,0,0,1,1,0,1,1,0,0
20351,121 - 56,121,56,71483.75,44.42,1405,4890,0,0.001598654,0.001318713,0,0,0,0,1,1,0,1,1,0,0
20352,121 - 161,121,161,71978.73,44.73,1405,13226,0,0.004294152,0.003542201,0,1,0,0,2,1,0,3,2,0,0
20353,121 - 145,121,145,72060.04,44.78,1405,5479,0,0.001776887,0.001465736,0,0,0,0,1,1,0,1,1,0,0
20354,121 - 115,121,115,72713.20,45.18,1405,9305,0,0.002990585,0.002466903,0,0,0,0,1,1,0,2,2,0,0
20355,121 - 165,121,165,73286.32,45.54,1405,44535,0,0.014201414,0.011714599,0,2,2,0,6,5,0,10,8,0,0
20356,121 - 89,121,89,74871.55,46.52,1405,6358,0,0.001984526,0.001637015,0,0,0,0,1,1,0,1,1,0,0
20357,121 - 69,121,69,75940.83,47.19,1405,14655,0,0.004509865,0.003720141,0,1,1,0,2,2,0,3,3,0,0
20358,121 - 151,121,151,76959.81,47.82,1405,60940,0,0.018505105,0.015264669,0,3,2,0,8,6,0,13,11,0,0
20359,121 - 163,121,163,77466.55,48.14,1405,16509,0,0.004980347,0.004108237,0,1,1,0,2,2,0,3,3,0,0
20360,121 - 55,121,55,78050.19,48.50,1405,3231,0,0.000967422,0.000798017,0,0,0,0,0,0,0,1,1,0,0
20361,121 - 3,121,3,78395.68,48.71,1405,17002,0,0.005068284,0.004180775,0,1,1,0,2,2,0,4,3,0,0
20362,121 - 106,121,106,78421.54,48.73,1405,7195,0,0.002144117,0.00176866,0,0,0,0,1,1,0,2,1,0,0
20363,121 - 12,121,12,79085.28,49.14,1405,27774,0,0.008207216,0.006770048,0,1,1,0,3,3,0,6,5,0,0
20364,121 - 58,121,58,79114.57,49.16,1405,12414,0,0.003666978,0.003024852,0,1,0,0,2,1,0,3,2,0,0
20365,121 - 60,121,60,79566.83,49.44,1405,9482,0,0.002784973,0.002297295,0,0,0,0,1,1,0,2,2,0,0
20366,121 - 108,121,108,79583.35,49.45,1405,12854,0,0.003774584,0.003113616,0,1,0,0,2,1,0,3,2,0,0
20367,121 - 68,121,68,79792.55,49.58,1405,11884,0,0.003480594,0.002871106,0,0,0,0,1,1,0,2,2,0,0
20368,121 - 143,121,143,80774.71,50.19,1405,18721,0,0.00541635,0.004467891,0,1,1,0,2,2,0,4,3,1,2
20369,121 - 159,121,159,80869.18,50.25,1405,23691,0,0.006846261,0.005647409,0,1,1,0,3,2,0,5,4,0,0
20370,121 - 169,121,169,80885.73,50.26,1405,8805,0,0.002543961,0.002098487,0,0,0,0,1,1,0,2,1,0,0
20371,121 - 148,121,148,82542.19,51.29,1405,12515,0,0.0035433,0.002922831,0,0,0,0,1,1,0,2,2,0,0
20372,121 - 11,121,11,82686.77,51.38,1405,13877,0,0.003922046,0.003235255,0,1,0,0,2,1,0,3,2,0,0
20373,121 - 110,121,110,84019.86,52.21,1405,8222,0,0.002286907,0.001886446,0,0,0,0,1,1,0,2,1,0,0
20374,121 - 158,121,158,84937.22,52.78,1405,14158,0,0.003895444,0.003213311,0,1,0,0,2,1,0,3,2,0,0
20375,121 - 9,121,9,85182.28,52.93,1405,19470,0,0.00534158,0.004406214,0,1,1,0,2,2,0,4,3,0,0
20376,121 - 157,121,157,86666.03,53.85,1405,130418,0,0.035167517,0.029009321,0,5,4,0,15,12,0,25,20,0,0
20377,121 - 57,121,57,87318.10,54.26,1405,5385,0,0.001441234,0.001188859,0,0,0,0,1,1,0,1,1,0,0
20378,121 - 72,121,72,87478.13,54.36,1405,5887,0,0.001572706,0.001297309,0,0,0,0,1,1,0,1,1,0,0
20379,121 - 1,121,1,88323.52,54.88,1405,19714,0,0.005216167,0.004302762,0,1,1,0,2,2,0,4,3,0,0
20380,121 - 4,121,4,88614.63,55.06,1405,84730,0,0.022345231,0.01843235,0,3,3,0,9,8,0,16,13,0,0
20381,121 - 160,121,160,89067.90,55.34,1405,13949,0,0.003659948,0.003019053,0,1,0,0,2,1,0,3,2,0,0
20382,121 - 25,121,25,89255.61,55.46,1405,15936,0,0.004172505,0.003441856,0,1,0,0,2,1,0,3,2,0,0
20383,121 - 61,121,61,89443.13,55.58,1405,25817,0,0.006745464,0.005564264,0,1,1,0,3,2,0,5,4,0,0
20384,121 - 16,121,16,89574.15,55.66,1405,41097,0,0.010722116,0.008844563,0,2,1,0,5,4,0,8,6,0,0
20385,121 - 167,121,167,91125.56,56.62,1405,54879,0,0.014074048,0.011609536,0,2,2,0,6,5,0,10,8,0,0
20386,121 - 111,121,111,91562.41,56.89,1405,6370,0,0.00162583,0.001341131,0,0,0,0,1,1,0,1,1,0,0
20387,121 - 149,121,149,91722.48,56.99,1405,28699,0,0.007312133,0.006031703,0,1,1,0,3,3,0,5,4,0,0
20388,121 - 102,121,102,92168.66,57.27,1405,4229,0,0.001072278,0.000884511,0,0,0,0,0,0,0,1,1,1,2
20389,121 - 152,121,152,93110.16,57.86,1405,18106,0,0.004544421,0.003748645,0,1,1,0,2,2,0,3,3,0,0
20390,121 - 6,121,6,93336.91,58.00,1405,7517,0,0.001882106,0.00155253,0,0,0,0,1,1,0,1,1,0,0
20391,121 - 150,121,150,93595.10,58.16,1405,22216,0,0.005547098,0.004575744,0,1,1,0,2,2,0,4,3,0,0
20392,121 - 30,121,30,93800.21,58.28,1405,7207,0,0.001795576,0.001481152,0,0,0,0,1,1,0,1,1,0,0
20393,121 - 70,121,70,94408.73,58.66,1405,840,0,0.000207931,0.000171521,0,0,0,0,0,0,0,0,0,0,0
20394,121 - 107,121,107,94588.00,58.77,1405,8988,0,0.00222065,0.001831791,0,0,0,0,1,1,0,2,1,0,0
20395,121 - 14,121,14,94783.10,58.90,1405,9125,0,0.002249858,0.001855884,0,0,0,0,1,1,0,2,1,0,0
20396,121 - 155,121,155,94901.37,58.97,1405,54661,0,0.013460405,0.011103349,0,2,2,0,6,5,0,9,8,0,0
20397,121 - 20,121,20,95410.62,59.29,1405,35802,0,0.008769274,0.007233683,0,1,1,0,4,3,0,6,5,0,0
20398,121 - 45,121,45,95509.48,59.35,1405,4261,0,0.001042601,0.000860031,0,0,0,0,0,0,0,1,1,1,2
20399,121 - 146,121,146,96081.27,59.70,1405,28005,0,0.006811612,0.005618828,0,1,1,0,3,2,0,5,4,0,0
20400,121 - 65,121,65,96551.71,59.99,1405,24706,0,0.005979922,0.004932776,0,1,1,0,3,2,0,4,3,0,0
20401,121 - 19,121,19,97959.38,60.87,1405,51967,0,0,0.010226583,0,0,1,0,0,4,0,0,7,0,0
20402,121 - 105,121,105,98022.84,60.91,1405,4463,0,0,0.000877705,0,0,0,0,0,0,0,0,1,0,0
20403,121 - 40,121,40,99387.95,61.76,1405,4123,0,0,0.000799703,0,0,0,0,0,0,0,0,1,0,0
20404,121 - 48,121,48,99455.03,61.80,1405,2256,0,0,0.000437282,0,0,0,0,0,0,0,0,0,0,0
20405,121 - 109,121,109,100428.66,62.40,1405,6674,0,0,0.001281084,0,0,0,0,0,1,0,0,1,0,0
20406,121 - 2,121,2,101408.28,63.01,1405,144900,0,0,0.027545071,0,0,4,0,0,12,0,0,19,0,0
20407,121 - 49,121,49,102365.51,63.61,1405,1790,0,0,0.000337092,0,0,0,0,0,0,0,0,0,0,0
20408,121 - 15,121,15,102883.29,63.93,1405,25008,0,0,0.004685792,0,0,1,0,0,2,0,0,3,0,0
20409,121 - 62,121,62,103160.55,64.10,1405,1685,0,0,0.000314873,0,0,0,0,0,0,0,0,0,0,0
20410,121 - 24,121,24,103365.62,64.23,1405,2537,0,0,0.000473144,0,0,0,0,0,0,0,0,0,0,0
20411,121 - 103,121,103,103934.05,64.58,1405,12950,0,0,0.002401933,0,0,0,0,0,1,0,0,2,0,0
20412,121 - 27,121,27,104295.72,64.81,1405,1933,0,0,0.000357285,0,0,0,0,0,0,0,0,0,0,0
20413,121 - 7,121,7,105077.37,65.29,1405,61952,0,0,0.01136567,0,0,2,0,0,5,0,0,8,0,0
20414,121 - 33,121,33,105169.20,65.35,1405,2338,0,0,0.000428553,0,0,0,0,0,0,0,0,0,0,0
20415,121 - 21,121,21,105740.58,65.70,1405,10247,0,0,0.001868116,0,0,0,0,0,1,0,0,1,0,0
20416,121 - 50,121,50,106762.88,66.34,1405,1853,0,0,0.000334583,0,0,0,0,0,0,0,0,0,0,0
20417,121 - 23,121,23,106976.01,66.47,1405,18397,0,0,0.003315199,0,0,0,0,0,1,0,0,2,0,0
20418,121 - 66,121,66,107093.65,66.54,1405,7862,0,0,0.001415201,0,0,0,0,0,1,0,0,1,0,0
20419,121 - 116,121,116,107294.92,66.67,1405,6914,0,0,0.001242222,0,0,0,0,0,1,0,0,1,0,0
20420,121 - 114,121,114,108559.38,67.46,1405,10087,0,0,0.001791198,0,0,0,0,0,1,0,0,1,0,0
20421,121 - 34,121,34,108757.44,67.58,1405,18716,0,0,0.003317439,0,0,0,0,0,1,0,0,2,0,0
20422,121 - 37,121,37,109801.90,68.23,1405,39136,0,0,0.00687093,0,0,1,0,0,3,0,0,5,0,0
20423,121 - 41,121,41,111064.77,69.01,1405,2889,0,0,0.000501441,0,0,0,0,0,0,0,0,0,0,0
20424,121 - 47,121,47,111342.53,69.19,1405,5100,0,0,0.000882995,0,0,0,0,0,0,0,0,1,0,0
20425,121 - 53,121,53,111411.06,69.23,1405,4204,0,0,0.000727417,0,0,0,0,0,0,0,0,1,0,0
20426,121 - 22,121,22,112026.53,69.61,1405,28115,0,0,0.004838003,0,0,1,0,0,2,0,0,3,0,0
20427,121 - 38,121,38,112248.29,69.75,1405,7366,0,0,0.00126503,0,0,0,0,0,1,0,0,1,0,0
20428,121 - 46,121,46,115808.17,71.96,1405,8280,0,0,0.001378288,0,0,0,0,0,1,0,0,1,0,0
20429,121 - 32,121,32,116530.03,72.41,1405,4248,0,0,0.000702741,0,0,0,0,0,0,0,0,0,0,0
20430,121 - 10,121,10,117177.65,72.81,1405,20213,0,0,0.003325331,0,0,0,0,0,1,0,0,2,0,0
